orario_id,classe_id,classe,corso,gruppo,sede,giorno_numero,giorno,ora,inizio,fine,cattedra_id,docente_username,docente_cognome,docente_nome,materia,tipo,note
5,18,5B,ITAF,ITAF,ACIIEF SER,2,Martedi,1,14:30,15:30,,,,,,,
5,18,5B,ITAF,ITAF,ACIIEF SER,2,Martedi,2,15:30,16:30,,,,,,,
5,18,5B,ITAF,ITAF,ACIIEF SER,2,Martedi,3,16:30,17:30,,,,,,,
5,18,5B,ITAF,ITAF,ACIIEF SER,2,Martedi,4,17:30,18:30,,,,,,,
5,18,5B,ITAF,ITAF,ACIIEF SER,2,Martedi,5,18:30,19:30,,,,,,,
5,18,5B,ITAF,ITAF,ACIIEF SER,2,Martedi,6,19:30,20:30,,,,,,,
5,18,5B,ITAF,ITAF,ACIIEF SER,3,Mercoledi,1,14:30,15:30,,,,,,,
5,18,5B,ITAF,ITAF,ACIIEF SER,3,Mercoledi,2,15:30,16:30,,,,,,,
5,18,5B,ITAF,ITAF,ACIIEF SER,3,Mercoledi,3,16:30,17:30,,,,,,,
5,18,5B,ITAF,ITAF,ACIIEF SER,3,Mercoledi,4,17:30,18:30,,,,,,,
5,18,5B,ITAF,ITAF,ACIIEF SER,3,Mercoledi,5,18:30,19:30,,,,,,,
5,18,5B,ITAF,ITAF,ACIIEF SER,3,Mercoledi,6,19:30,20:30,,,,,,,
5,18,5B,ITAF,ITAF,ACIIEF SER,4,Giovedi,1,14:30,15:30,,,,,,,
5,18,5B,ITAF,ITAF,ACIIEF SER,4,Giovedi,2,15:30,16:30,,,,,,,
5,18,5B,ITAF,ITAF,ACIIEF SER,4,Giovedi,3,16:30,17:30,,,,,,,
5,18,5B,ITAF,ITAF,ACIIEF SER,4,Giovedi,4,17:30,18:30,,,,,,,
5,18,5B,ITAF,ITAF,ACIIEF SER,4,Giovedi,5,18:30,19:30,,,,,,,
5,18,5B,ITAF,ITAF,ACIIEF SER,4,Giovedi,6,19:30,20:30,,,,,,,
5,18,5B,ITAF,ITAF,ACIIEF SER,5,Venerdi,1,14:30,15:30,,,,,,,
5,18,5B,ITAF,ITAF,ACIIEF SER,5,Venerdi,2,15:30,16:30,,,,,,,
5,18,5B,ITAF,ITAF,ACIIEF SER,5,Venerdi,3,16:30,17:30,,,,,,,
5,18,5B,ITAF,ITAF,ACIIEF SER,5,Venerdi,4,17:30,18:30,,,,,,,
5,18,5B,ITAF,ITAF,ACIIEF SER,5,Venerdi,5,18:30,19:30,,,,,,,
5,18,5B,ITAF,ITAF,ACIIEF SER,5,Venerdi,6,19:30,20:30,,,,,,,
5,18,5B,ITAF,ITAF,ACIIEF SER,6,Sabato,1,14:30,15:30,,,,,,,
5,18,5B,ITAF,ITAF,ACIIEF SER,6,Sabato,2,15:30,16:30,,,,,,,
5,18,5B,ITAF,ITAF,ACIIEF SER,6,Sabato,3,16:30,17:30,,,,,,,
5,18,5B,ITAF,ITAF,ACIIEF SER,6,Sabato,4,17:30,18:30,,,,,,,
5,18,5B,ITAF,ITAF,ACIIEF SER,6,Sabato,5,18:30,19:30,,,,,,,
5,18,5B,ITAF,ITAF,ACIIEF SER,6,Sabato,6,19:30,20:30,,,,,,,
5,17,5B,SIA,SIA,ACIIEF SER,1,Lunedi,1,14:30,15:30,,,,,,,
5,17,5B,SIA,SIA,ACIIEF SER,1,Lunedi,2,15:30,16:30,,,,,,,
5,17,5B,SIA,SIA,ACIIEF SER,1,Lunedi,3,16:30,17:30,,,,,,,
5,17,5B,SIA,SIA,ACIIEF SER,1,Lunedi,4,17:30,18:30,,,,,,,
5,17,5B,SIA,SIA,ACIIEF SER,1,Lunedi,5,18:30,19:30,,,,,,,
5,17,5B,SIA,SIA,ACIIEF SER,1,Lunedi,6,19:30,20:30,,,,,,,
5,17,5B,SIA,SIA,ACIIEF SER,2,Martedi,1,14:30,15:30,,,,,,,
5,17,5B,SIA,SIA,ACIIEF SER,2,Martedi,2,15:30,16:30,,,,,,,
5,17,5B,SIA,SIA,ACIIEF SER,2,Martedi,3,16:30,17:30,,,,,,,
5,17,5B,SIA,SIA,ACIIEF SER,2,Martedi,4,17:30,18:30,,,,,,,
5,17,5B,SIA,SIA,ACIIEF SER,2,Martedi,5,18:30,19:30,,,,,,,
5,17,5B,SIA,SIA,ACIIEF SER,2,Martedi,6,19:30,20:30,,,,,,,
5,17,5B,SIA,SIA,ACIIEF SER,3,Mercoledi,1,14:30,15:30,,,,,,,
5,17,5B,SIA,SIA,ACIIEF SER,3,Mercoledi,2,15:30,16:30,,,,,,,
5,17,5B,SIA,SIA,ACIIEF SER,3,Mercoledi,3,16:30,17:30,,,,,,,
5,17,5B,SIA,SIA,ACIIEF SER,3,Mercoledi,4,17:30,18:30,,,,,,,
5,17,5B,SIA,SIA,ACIIEF SER,3,Mercoledi,5,18:30,19:30,,,,,,,
5,17,5B,SIA,SIA,ACIIEF SER,3,Mercoledi,6,19:30,20:30,,,,,,,
5,17,5B,SIA,SIA,ACIIEF SER,4,Giovedi,1,14:30,15:30,,,,,,,
5,17,5B,SIA,SIA,ACIIEF SER,4,Giovedi,2,15:30,16:30,,,,,,,
5,17,5B,SIA,SIA,ACIIEF SER,4,Giovedi,3,16:30,17:30,,,,,,,
5,17,5B,SIA,SIA,ACIIEF SER,4,Giovedi,4,17:30,18:30,,,,,,,
5,17,5B,SIA,SIA,ACIIEF SER,4,Giovedi,5,18:30,19:30,,,,,,,
5,17,5B,SIA,SIA,ACIIEF SER,4,Giovedi,6,19:30,20:30,,,,,,,
5,17,5B,SIA,SIA,ACIIEF SER,5,Venerdi,1,14:30,15:30,,,,,,,
5,17,5B,SIA,SIA,ACIIEF SER,5,Venerdi,2,15:30,16:30,,,,,,,
5,17,5B,SIA,SIA,ACIIEF SER,5,Venerdi,3,16:30,17:30,,,,,,,
5,17,5B,SIA,SIA,ACIIEF SER,5,Venerdi,4,17:30,18:30,,,,,,,
5,17,5B,SIA,SIA,ACIIEF SER,5,Venerdi,5,18:30,19:30,,,,,,,
5,17,5B,SIA,SIA,ACIIEF SER,5,Venerdi,6,19:30,20:30,,,,,,,
5,17,5B,SIA,SIA,ACIIEF SER,6,Sabato,1,14:30,15:30,,,,,,,
5,17,5B,SIA,SIA,ACIIEF SER,6,Sabato,2,15:30,16:30,,,,,,,
5,17,5B,SIA,SIA,ACIIEF SER,6,Sabato,3,16:30,17:30,,,,,,,
5,17,5B,SIA,SIA,ACIIEF SER,6,Sabato,4,17:30,18:30,,,,,,,
5,17,5B,SIA,SIA,ACIIEF SER,6,Sabato,5,18:30,19:30,,,,,,,
5,17,5B,SIA,SIA,ACIIEF SER,6,Sabato,6,19:30,20:30,,,,,,,
